time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-08T04:49:21.410Z,15.0678,-93.715,69.65,8.1,mww,,32,18.084,1.19,us,us2000ahv0,2017-09-30T06:12:06.647Z,"87km SW of Pijijiapan, Mexico",earthquake,9.5,4.2,0.068,21,reviewed,us,us
2017-09-19T18:14:38.420Z,18.5539,-98.4952,51,7.1,mww,,23,0.988,1.14,us,us2000ar20,2017-09-30T16:24:02.607Z,"0km NE of Ayutla, Mexico",earthquake,6.6,1.8,0.048,41,reviewed,us,us
2017-09-20T20:09:49.810Z,-18.7978,169.0947,200.19,6.4,mww,,20,2.631,1,us,us2000as2f,2017-09-22T16:21:28.040Z,"85km NNW of Isangel, Vanuatu",earthquake,7.6,5.4,0.051,37,reviewed,us,us
2017-09-26T04:20:00.760Z,-23.7135,-176.9366,98.07,6.4,mww,,22,5.58,1.13,us,us2000autd,2017-09-26T16:50:03.040Z,"South of the Fiji Islands",earthquake,7.3,6.1,0.073,18,reviewed,us,us
2017-09-03T03:30:01.770Z,41.3343,129.0307,0,6.3,mb,,10,3.307,0.85,us,us2000aert,2017-09-23T20:53:41.849Z,"21km ENE of Sungjibaegam, North Korea",explosion,5.5,1.6,0.02,944,reviewed,us,us
2017-09-07T17:26:49.070Z,27.7643,139.8112,448.25,6.1,mww,,20,2.212,1.1,us,us2000ahlq,2017-09-10T20:57:17.565Z,"249km WNW of Chichi-shima, Japan",earthquake,8.9,4.7,0.052,36,reviewed,us,us
2017-09-20T01:43:30.060Z,-50.371,162.5497,10,6.1,mww,,88,8.452,0.77,us,us2000arel,2017-09-22T10:47:46.073Z,"256km W of Auckland Island, New Zealand",earthquake,10.6,1.9,0.073,18,reviewed,us,us
2017-09-20T16:37:16.230Z,37.9816,144.6693,10,6.1,mww,,33,3.069,0.86,us,us2000arxv,2017-09-26T21:37:35.403Z,"281km ESE of Kamaishi, Japan",earthquake,7.4,1.8,0.063,24,reviewed,us,us
2017-09-23T12:53:02.180Z,16.7475,-94.9453,9.08,6.1,mww,,37,3.602,0.93,us,us2000atjv,2017-09-26T15:04:46.341Z,"17km SSE of Matias Romero, Mexico",earthquake,7.5,2.8,0.042,55,reviewed,us,us
2017-09-04T08:07:35.380Z,-57.7886,-25.5783,35,6,mww,,64,7.047,0.76,us,us2000afh9,2017-09-08T18:37:03.101Z,"149km NNE of Bristol Island, South Sandwich Islands",earthquake,9,1.9,0.071,19,reviewed,us,us
2017-09-10T21:40:21.210Z,57.1272,-33.6765,10,5.9,mww,,28,7.263,1,us,us2000ajpe,2017-09-11T23:03:21.040Z,"Reykjanes Ridge",earthquake,8.1,1.8,0.059,28,reviewed,us,us
2017-09-20T22:13:36.140Z,-5.11,147.8337,10,5.9,mww,,32,3.081,0.68,us,us2000as5x,2017-09-22T16:26:35.040Z,"165km N of Finschhafen, Papua New Guinea",earthquake,7.2,1.7,0.065,23,reviewed,us,us
2017-09-25T20:29:23.480Z,-6.2113,152.7133,5.98,5.9,mww,,26,2.08,0.91,us,us2000aulg,2017-09-26T17:00:26.040Z,"196km S of Taron, Papua New Guinea",earthquake,7.5,3.3,0.061,26,reviewed,us,us
2017-09-14T17:41:28.670Z,18.6699,145.732,173.3,5.8,mww,,27,5.119,1.22,us,us2000amk5,2017-09-18T02:16:31.040Z,"12km SSE of Agrihan, Northern Mariana Islands",earthquake,8.2,5.3,0.068,21,reviewed,us,us
2017-09-18T13:46:56.590Z,-31.82,-72.147,10,5.8,mww,,44,1.156,0.85,us,us2000apwd,2017-09-27T01:53:28.934Z,"95km WSW of Illapel, Chile",earthquake,5.1,1.8,0.066,22,reviewed,us,us
2017-09-23T10:38:08.980Z,15.6979,-94.1625,74.22,5.8,mww,,178,2.592,1.06,us,us2000atis,2017-09-24T01:38:32.073Z,"48km SW of Paredon, Mexico",earthquake,10.3,10,0.049,40,reviewed,us,us
2017-09-26T20:22:11.560Z,40.3206,142.4059,36.04,5.8,mww,,15,1.124,0.74,us,us2000av31,2017-09-28T22:23:24.642Z,"79km ESE of Hachinohe, Japan",earthquake,6.1,3.2,0.065,23,reviewed,us,us
2017-09-01T11:07:37.140Z,57.0486,-34.026,10,5.7,mww,,38,7.165,1.07,us,us2000adtb,2017-09-08T18:31:21.366Z,"Reykjanes Ridge",earthquake,8.3,1.8,0.071,19,reviewed,us,us
2017-09-08T05:01:33.080Z,15.1703,-94.2736,36.34,5.7,mb,,145,2.574,0.99,us,us2000ahv7,2017-09-23T13:30:04.139Z,"104km SSW of Paredon, Mexico",earthquake,8.8,10.8,0.106,32,reviewed,us,us
2017-09-10T03:07:26.100Z,15.475,-94.3491,53.01,5.7,mww,,140,2.733,0.98,us,us2000aj51,2017-09-14T23:53:38.947Z,"80km SW of Paredon, Mexico",earthquake,7.5,6,0.068,21,reviewed,us,us
2017-09-11T17:35:09.620Z,23.9529,142.3373,35,5.7,mww,,19,3.132,1.1,us,us2000ak7u,2017-09-16T22:06:35.573Z,"137km SE of Iwo Jima, Japan",earthquake,7.2,1.9,0.063,24,reviewed,us,us
2017-09-17T14:26:08.120Z,-6.3184,148.8568,21.57,5.7,mww,,20,3.912,1.16,us,us2000apif,2017-09-19T16:20:37.040Z,"77km W of Kandrian, Papua New Guinea",earthquake,7.2,3.6,0.071,19,reviewed,us,us
2017-09-18T05:28:03.490Z,-18.5262,-12.7162,10,5.7,mb,,39,7.132,0.88,us,us2000apru,2017-09-21T17:52:13.483Z,"Southern Mid-Atlantic Ridge",earthquake,10.2,1.8,0.034,311,reviewed,us,us
2017-09-20T23:59:24.840Z,-6.141,113.0028,588.64,5.7,mww,,53,2.579,1.03,us,us2000as7r,2017-09-26T15:43:39.573Z,"98km NNE of Kemeduran, Indonesia",earthquake,8.2,5.1,0.062,25,reviewed,us,us
2017-09-22T19:50:15.030Z,40.4144,-126.8342,11.01,5.7,mww,,63,1.906,0.92,us,us2000atbf,2017-09-25T19:33:17.079Z,"218km W of Ferndale, California",earthquake,4.1,3.1,0.044,50,reviewed,us,us
2017-09-23T20:47:08.760Z,7.6285,124.8736,31.39,5.7,mww,,89,0.893,1.03,us,us2000atpb,2017-09-25T17:13:09.398Z,"4km NW of Kadingilan, Philippines",earthquake,5.9,4.9,0.071,19,reviewed,us,us
2017-09-24T10:06:12.980Z,15.4013,-94.0148,60.06,5.7,mww,,79,4.608,0.97,us,us2000atwe,2017-09-26T17:27:11.040Z,"71km SSW of Paredon, Mexico",earthquake,8.2,3.7,0.065,23,reviewed,us,us
2017-09-18T14:19:12.870Z,15.2537,-94.5576,10,5.6,mww,,41,5.097,1.04,us,us2000apx5,2017-09-19T18:56:32.622Z,"108km S of San Francisco del Mar, Mexico",earthquake,8.4,1.7,0.073,18,reviewed,us,us
2017-09-29T04:00:22.320Z,14.9039,-94.0465,21.66,5.6,mb,,88,2.306,0.86,us,us2000awcv,2017-09-29T19:33:43.040Z,"119km SSW of Tres Picos, Mexico",earthquake,8.1,4.5,0.022,752,reviewed,us,us
2017-09-02T23:00:01.800Z,14.0158,146.5948,11,5.5,mww,,21,1.73,0.79,us,us2000aek2,2017-09-24T04:03:48.605Z,"148km SE of JP Tinian Town pre-WW2, Northern Mariana Islands",earthquake,8.3,1.7,0.071,19,reviewed,us,us
2017-09-05T02:50:00.680Z,-16.2377,167.9942,172.92,5.5,mww,,37,4.571,0.96,us,us2000aful,2017-09-08T18:39:51.369Z,"63km ESE of Lakatoro, Vanuatu",earthquake,7.8,7.5,0.069,20,reviewed,us,us
2017-09-09T04:54:52.270Z,15.089,-93.9389,29,5.5,mww,,66,2.241,1.07,us,us2000ailq,2017-09-28T23:13:15.115Z,"96km SSW of Tres Picos, Mexico",earthquake,6.1,1.7,0.063,24,reviewed,us,us
2017-09-11T21:09:10.170Z,14.8622,-93.9406,27,5.5,mww,,69,2.199,1.42,us,us2000akcq,2017-09-22T02:56:03.606Z,"119km SSW of Tres Picos, Mexico",earthquake,5.3,1.8,0.066,22,reviewed,us,us
2017-09-15T18:48:02.460Z,-55.4644,-28.3292,9,5.5,mww,,32,4.858,0.97,us,us2000anjp,2017-09-16T15:36:47.062Z,"154km NNW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,6.2,1.7,0.075,17,reviewed,us,us
2017-09-19T07:53:13.680Z,15.1162,-94.057,16.18,5.5,mww,,69,2.474,1.18,us,us2000aqji,2017-09-26T05:55:01.711Z,"100km SW of Tres Picos, Mexico",earthquake,8.6,3.7,0.066,22,reviewed,us,us
2017-09-22T05:33:44.310Z,23.5614,-108.7724,10,5.5,mww,,93,1.082,0.78,us,us2000at0m,2017-09-23T12:38:35.145Z,"109km ENE of San Jose del Cabo, Mexico",earthquake,4.8,1.7,0.059,28,reviewed,us,us
2017-09-30T06:14:36.970Z,32.3196,105.0015,10,5.5,mb,,19,12.003,0.71,us,us2000ax3v,2017-09-30T18:38:48.328Z,"3km WSW of Magong, China",earthquake,8,1.8,0.04,215,reviewed,us,us
2017-09-30T23:15:29.570Z,3.9405,128.5426,10,5.5,mww,,36,3.359,0.86,us,us2000axas,2017-09-30T23:37:06.672Z,"251km NNE of Tobelo, Indonesia",earthquake,7.3,1.8,0.073,18,reviewed,us,us
2017-09-01T07:42:45.010Z,10.113,-85.5035,27.75,5.4,mww,,136,0.035,0.94,us,us2000ads0,2017-09-21T13:08:05.259Z,"6km SW of Nicoya, Costa Rica",earthquake,5,5,0.068,21,reviewed,us,us
2017-09-09T10:05:18.370Z,-4.9459,133.9356,10,5.4,mb,,22,2.623,0.67,us,us2000ais3,2017-09-29T11:33:55.040Z,"95km NNW of Dobo, Indonesia",earthquake,6.8,1.7,0.05,136,reviewed,us,us
2017-09-10T08:44:24.460Z,41.7603,142.9031,42.87,5.4,mww,,119,0.317,1.01,us,us2000aj8s,2017-09-12T02:50:45.040Z,"77km SE of Shizunai, Japan",earthquake,7,5.4,0.08,15,reviewed,us,us
2017-09-16T14:18:57.070Z,16.226,-94.9072,27.8,5.4,mww,,122,3.4,1,us,us2000ap3b,2017-09-16T14:38:26.040Z,"10km ENE of San Mateo del Mar, Mexico",earthquake,4.8,5,0.071,19,reviewed,us,us
2017-09-17T14:50:03.520Z,-16.6304,-173.6568,32.78,5.4,mb,,38,3.257,1.26,us,us2000apij,2017-09-17T16:15:41.040Z,"75km S of Hihifo, Tonga",earthquake,9.2,4.2,0.029,418,reviewed,us,us
2017-09-26T19:08:18.220Z,1.2169,132.7412,17.7,5.4,mww,,31,4.137,0.96,us,us2000av22,2017-09-27T15:12:47.040Z,"274km NNW of Manokwari, Indonesia",earthquake,6.4,4,0.069,20,reviewed,us,us
2017-09-26T21:29:06.270Z,-23.5856,-179.9476,538.01,5.4,mww,,47,5.919,0.87,us,us2000av40,2017-09-26T21:47:11.040Z,"South of the Fiji Islands",earthquake,10.1,6.7,0.073,18,reviewed,us,us
2017-09-28T23:11:15.740Z,-24.8725,-179.7911,440.96,5.4,mww,,18,4.66,1.1,us,us2000aw9p,2017-09-30T05:28:15.040Z,"South of the Fiji Islands",earthquake,9.5,0.8,0.071,19,reviewed,us,us
2017-09-02T23:56:52.690Z,42.6373,-111.4178,9.63,5.3,mww,,30,0.266,0.57,us,us2000aekg,2017-09-25T21:50:57.874Z,"15km E of Soda Springs, Idaho",earthquake,2.9,3.1,0.038,68,reviewed,us,us
2017-09-08T05:17:43.960Z,15.6014,-94.4893,59.73,5.3,mb,,155,2.893,0.77,us,us2000ahvc,2017-09-08T13:19:40.648Z,"72km SSE of San Francisco del Mar, Mexico",earthquake,9.3,9.3,0.054,115,reviewed,us,us
2017-09-08T08:34:36.370Z,15.2994,-93.9987,68.11,5.3,mb,,154,2.356,0.79,us,us2000ahz5,2017-09-09T06:07:25.040Z,"80km SW of Tres Picos, Mexico",earthquake,9.5,8.6,0.072,65,reviewed,us,us
2017-09-08T14:45:01.650Z,15.544,-94.3384,53.27,5.3,mb,,70,4.524,1.22,us,us2000ai3n,2017-09-22T09:17:43.204Z,"74km SW of Paredon, Mexico",earthquake,8.1,6.1,0.036,263,reviewed,us,us
2017-09-08T18:57:24.760Z,16.2698,-94.8384,70,5.3,mb,,65,3.348,0.63,us,us2000ai8x,2017-09-16T20:32:20.236Z,"11km SW of San Dionisio del Mar, Mexico",earthquake,8,4.9,0.025,562,reviewed,us,us
2017-09-09T15:30:08.260Z,15.8296,-94.8484,39.05,5.3,mww,,70,2.645,1.03,us,us2000aiwm,2017-09-13T19:35:17.632Z,"44km SSE of San Mateo del Mar, Mexico",earthquake,6.9,3.9,0.073,18,reviewed,us,us
2017-09-12T05:08:47.120Z,15.182,-93.832,60.95,5.3,mww,,121,2.167,1.01,us,us2000akkk,2017-09-13T03:08:27.040Z,"82km SSW of Tres Picos, Mexico",earthquake,9.2,6.5,0.073,18,reviewed,us,us
2017-09-20T05:26:08.970Z,-16.2747,-71.3157,92.59,5.3,mww,,117,2.19,1.32,us,us2000arh1,2017-09-25T06:54:08.724Z,"27km ENE of Arequipa, Peru",earthquake,7.5,5.7,0.068,21,reviewed,us,us
2017-09-20T14:29:56.770Z,23.2931,121.7572,22.03,5.3,mww,,36,0.434,1.06,us,us2000arvi,2017-09-22T21:39:20.040Z,"77km SSE of Hualian, Taiwan",earthquake,5.2,4.7,0.073,18,reviewed,us,us
2017-09-22T23:49:30.400Z,31.3473,141.0234,31.02,5.3,mww,,34,2.039,0.86,us,us2000atex,2017-09-23T20:03:18.040Z,"224km SSE of Hachijo-jima, Japan",earthquake,6.9,3.9,0.073,18,reviewed,us,us
2017-09-27T04:13:01.610Z,-3.5926,139.7504,60.39,5.3,mb,,48,7.519,0.96,us,us2000av7z,2017-09-27T16:23:05.040Z,"140km SW of Abepura, Indonesia",earthquake,8.8,7,0.048,145,reviewed,us,us
2017-09-28T08:11:56.130Z,20.2657,145.2449,10,5.3,mb,,102,6.649,0.74,us,us2000avtg,2017-09-28T17:52:41.040Z,"47km SE of Farallon de Pajaros, Northern Mariana Islands",earthquake,9.6,1.9,0.058,102,reviewed,us,us
2017-09-28T11:29:45.690Z,28.7786,140.558,10,5.3,mb,,34,2.209,1.1,us,us2000avvw,2017-09-28T20:07:02.040Z,"248km NW of Chichi-shima, Japan",earthquake,6.7,1.8,0.032,338,reviewed,us,us
2017-09-29T19:25:01.130Z,53.1879,159.9977,47.65,5.3,mww,,33,0.829,0.8,us,us2000awvc,2017-09-30T15:50:23.109Z,"91km E of Petropavlovsk-Kamchatskiy, Russia",earthquake,7,4.2,0.075,17,reviewed,us,us
2017-09-04T21:55:19.000Z,-19.2621,-70.0097,61.06,5.2,mww,,53,0.711,1,us,us2000afnk,2017-09-28T21:18:57.041Z,"92km SSE of Arica, Chile",earthquake,5.1,2.1,0.071,19,reviewed,us,us
2017-09-08T05:24:39.680Z,15.4639,-94.3722,55.11,5.2,mb,,177,2.75,1.21,us,us2000ahvs,2017-09-08T13:25:55.464Z,"83km SW of Paredon, Mexico",earthquake,9.6,12.4,0.052,121,reviewed,us,us
2017-09-08T05:33:40.430Z,15.4274,-94.1898,64.72,5.2,mb,,146,2.572,0.8,us,us2000ahvy,2017-09-08T13:32:55.040Z,"75km SSW of Paredon, Mexico",earthquake,9.1,9.1,0.065,78,reviewed,us,us
2017-09-08T12:06:19.780Z,15.4936,-94.4203,64.61,5.2,mb,,90,2.804,1.24,us,us2000ai1k,2017-09-08T15:11:44.203Z,"84km SW of Paredon, Mexico",earthquake,8.3,6.6,0.03,358,reviewed,us,us
2017-09-09T12:03:40.590Z,-22.4546,-66.1721,222.22,5.2,mww,,26,1.918,0.9,us,us2000aitr,2017-09-22T09:38:03.040Z,"57km WNW of Abra Pampa, Argentina",earthquake,8,5.6,0.069,20,reviewed,us,us
2017-09-10T08:39:38.600Z,15.7912,-94.4743,55.08,5.2,mb,,120,2.902,0.81,us,us2000aj8i,2017-09-10T09:08:01.040Z,"52km SSE of San Francisco del Mar, Mexico",earthquake,5.9,7.9,0.03,377,reviewed,us,us
2017-09-14T22:21:01.920Z,-13.8345,170.1022,10,5.2,mww,,58,7.425,0.67,us,us2000amww,2017-09-17T23:30:20.040Z,"275km E of Sola, Vanuatu",earthquake,9.1,1.8,0.075,17,reviewed,us,us
2017-09-15T01:38:20.860Z,-26.6333,-112.5689,10,5.2,mb,,78,15.857,1.01,us,us2000an15,2017-09-15T01:52:21.040Z,"Easter Island region",earthquake,13.2,1.9,0.038,231,reviewed,us,us
2017-09-16T10:11:32.670Z,42.1936,83.5216,10,5.2,mww,,40,3.808,0.64,us,us2000ap0r,2017-09-16T15:29:06.040Z,"70km NE of Kuqa, China",earthquake,7.8,1.8,0.068,21,reviewed,us,us
2017-09-16T21:00:57.570Z,52.9335,159.8208,55.59,5.2,mb,,104,0.713,1.17,us,us2000apa3,2017-09-16T22:34:22.661Z,"79km E of Petropavlovsk-Kamchatskiy, Russia",earthquake,7.8,5.8,0.024,576,reviewed,us,us
2017-09-19T20:14:18.100Z,-5.5637,150.8423,99.91,5.2,mb,,91,1.895,0.98,us,us2000ar6y,2017-09-20T15:38:29.040Z,"77km E of Kimbe, Papua New Guinea",earthquake,8.1,7.1,0.052,123,reviewed,us,us
2017-09-19T20:18:07.190Z,37.2998,141.7668,35.1,5.2,mwr,,27,0.962,1.07,us,us2000ar6z,2017-09-21T07:27:22.174Z,"70km ESE of Namie, Japan",earthquake,6.4,4.3,0.066,22,reviewed,us,us
2017-09-20T22:17:24.590Z,-5.1384,147.9821,10,5.2,mb,,54,3.135,1.03,us,us2000as5y,2017-09-20T22:36:58.040Z,"162km N of Finschhafen, Papua New Guinea",earthquake,7.7,1.9,0.075,59,reviewed,us,us
2017-09-21T17:43:32.780Z,-5.2273,153.792,42.8,5.2,mww,,33,1.921,1.23,us,us2000ask8,2017-09-21T18:48:56.059Z,"118km SE of Taron, Papua New Guinea",earthquake,8.6,5,0.073,18,reviewed,us,us
2017-09-30T10:30:02.460Z,1.8973,128.7797,37.67,5.2,mww,,72,1.801,0.76,us,us2000ax5m,2017-09-30T17:44:45.040Z,"87km ENE of Tobelo, Indonesia",earthquake,6,6.4,0.073,18,reviewed,us,us
2017-09-04T19:43:15.300Z,1.1908,91.9333,10,5.1,mb,,49,5.642,0.93,us,us2000afm1,2017-09-04T20:15:41.040Z,"North Indian Ocean",earthquake,9.4,1.2,0.056,104,reviewed,us,us
2017-09-06T19:05:48.330Z,-15.3986,-173.6489,55.55,5.1,mb,,61,2.339,1.06,us,us2000ah3f,2017-09-07T06:49:20.413Z,"61km N of Hihifo, Tonga",earthquake,9.9,5.5,0.035,265,reviewed,us,us
2017-09-08T05:34:28.240Z,14.9223,-94.0963,44.21,5.1,mb,,183,2.356,0.77,us,us2000arux,2017-09-27T06:40:18.040Z,"120km SSW of Tres Picos, Mexico",earthquake,10.2,12.4,0.098,34,reviewed,us,us
2017-09-08T14:25:03.430Z,15.9178,-94.1626,78.53,5.1,mb,,150,4.876,1.37,us,us2000ai3c,2017-09-22T08:50:43.821Z,"34km WSW of Paredon, Mexico",earthquake,9.7,7.9,0.052,120,reviewed,us,us
2017-09-08T17:35:36.500Z,14.7413,54.7149,10,5.1,mb,,50,10.247,0.76,us,us2000ai7w,2017-09-16T19:57:50.040Z,"242km NNE of Tamrida, Yemen",earthquake,9.6,1.8,0.054,113,reviewed,us,us
2017-09-09T02:43:43.630Z,15.6181,-94.8428,53.89,5.1,mb,,75,3.229,0.86,us,us2000aijl,2017-09-28T21:37:32.040Z,"66km SSE of San Mateo del Mar, Mexico",earthquake,8.1,5.4,0.027,453,reviewed,us,us
2017-09-11T02:42:12.030Z,-4.1892,134.3851,10,5.1,mb,,38,2.477,0.74,us,us2000ajt7,2017-09-21T23:55:18.040Z,"152km SW of Nabire, Indonesia",earthquake,3.3,1.8,0.061,87,reviewed,us,us
2017-09-11T21:52:08.910Z,51.5235,-178.3593,54.7,5.1,mww,,54,0.35,0.85,us,us2000akeb,2017-09-22T03:13:00.040Z,"42km SSW of Tanaga Volcano, Alaska",earthquake,6,4.5,0.117,7,reviewed,us,us
2017-09-12T01:12:36.750Z,15.4421,-94.097,48.35,5.1,mww,,165,2.494,1.03,us,us2000akhk,2017-09-12T05:28:22.181Z,"69km SSW of Paredon, Mexico",earthquake,4.9,10.1,0.073,18,reviewed,us,us
2017-09-12T15:28:23.340Z,15.1732,-93.761,53.1,5.1,mb,,84,2.099,0.9,us,us2000aktu,2017-09-13T03:21:31.040Z,"80km SSW of Tres Picos, Mexico",earthquake,8.1,5.1,0.025,501,reviewed,us,us
2017-09-16T12:36:54.430Z,-6.4027,154.9693,84.07,5.1,mb,,24,3.554,0.75,us,us2000ap2h,2017-09-25T06:39:06.040Z,"57km W of Panguna, Papua New Guinea",earthquake,8.6,5.2,0.049,134,reviewed,us,us
2017-09-16T19:35:29.510Z,15.3031,-94.552,17.06,5.1,mb,,140,2.868,0.88,us,us2000ap8u,2017-09-16T19:50:48.040Z,"103km S of San Francisco del Mar, Mexico",earthquake,9.2,4.7,0.025,502,reviewed,us,us
2017-09-16T23:38:03.280Z,59.9037,-136.7498,10,5.1,mww,,70,0.57,1.14,us,us2000apcc,2017-09-23T02:00:32.204Z,"94km WNW of Skagway, Alaska",earthquake,4.7,1.8,0.046,45,reviewed,us,us
2017-09-19T13:26:10.500Z,27.9548,53.9953,10,5.1,mb,,45,3.592,0.88,us,us2000aqpx,2017-09-19T15:21:52.151Z,"35km NNW of Gerash, Iran",earthquake,8,1.8,0.046,154,reviewed,us,us
2017-09-23T13:30:34.140Z,13.6704,120.8176,193.27,5.1,mb,,64,8.743,0.72,us,us2000atke,2017-09-23T14:48:16.095Z,"5km W of Tingloy, Philippines",earthquake,10,7.6,0.089,41,reviewed,us,us
2017-09-25T18:10:43.200Z,-5.9298,106.3876,150.05,5.1,mb,,35,3.446,1.15,us,us2000aufz,2017-09-25T19:10:08.040Z,"10km ENE of Langgen, Indonesia",earthquake,8.3,5,0.067,73,reviewed,us,us
2017-09-26T01:42:42.180Z,-18.0618,-178.2892,578.88,5.1,mb,,65,3.497,0.91,us,us2000aus0,2017-09-26T02:04:41.040Z,"289km N of Ndoi Island, Fiji",earthquake,10.5,4.5,0.116,24,reviewed,us,us
2017-09-28T22:47:11.750Z,-34.0499,-178.5949,10,5.1,mb,,73,4.315,0.99,us,us2000aw90,2017-09-30T05:30:30.040Z,"291km S of L'Esperance Rock, New Zealand",earthquake,8.4,1.4,0.074,59,reviewed,us,us
2017-09-01T21:07:41.640Z,58.0085,152.9369,13.72,5,mb,,48,1.934,0.81,us,us2000adzc,2017-09-15T03:40:32.040Z,"199km SSE of Ola, Russia",earthquake,5.7,3.7,0.029,386,reviewed,us,us
2017-09-02T03:32:22.220Z,-6.0389,104.9644,75.14,5,mb,,34,2.604,1.18,us,us2000ae1c,2017-09-21T04:18:17.622Z,"52km SSW of Padangcermin, Indonesia",earthquake,7.5,4.3,0.06,91,reviewed,us,us
2017-09-02T19:06:49.580Z,-7.0566,129.9558,81.22,5,mb,,57,1.618,0.68,us,us2000aeig,2017-09-22T03:43:00.040Z,"179km WNW of Saumlaki, Indonesia",earthquake,6.1,5.6,0.064,77,reviewed,us,us
2017-09-02T22:45:24.300Z,44.7817,153.225,10,5,mb,,139,7.622,0.8,us,us2000aek1,2017-09-02T23:02:54.040Z,"East of the Kuril Islands",earthquake,9,1.9,0.033,296,reviewed,us,us
2017-09-03T03:21:42.570Z,11.9775,-87.9271,8.23,5,mww,,145,1.115,1.05,us,us2000aerc,2017-09-23T20:22:49.040Z,"99km SW of Corinto, Nicaragua",earthquake,6.4,4.3,0.066,22,reviewed,us,us
2017-09-04T04:43:28.800Z,21.6306,142.9883,309.39,5,mb,,46,5.49,0.81,us,us2000afe1,2017-09-21T00:41:02.040Z,"232km WNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,9.1,5.6,0.029,382,reviewed,us,us
2017-09-04T06:18:14.600Z,-59.5379,-25.6321,35,5,mb,,125,7.933,1.25,us,us2000aff4,2017-09-04T06:36:28.040Z,"75km SE of Bristol Island, South Sandwich Islands",earthquake,11.8,2,0.085,44,reviewed,us,us
2017-09-04T21:53:16.200Z,-60.6819,-26.0782,10,5,mb,,105,8.511,0.71,us,us2000arng,2017-09-21T02:37:17.040Z,"185km S of Bristol Island, South Sandwich Islands",earthquake,8.7,1.8,0.163,12,reviewed,us,us
2017-09-05T18:54:39.080Z,-6.665,130.2238,99.83,5,mb,,37,1.688,0.85,us,us2000ag8q,2017-09-29T20:32:43.040Z,"186km NW of Saumlaki, Indonesia",earthquake,6.5,6.8,0.063,80,reviewed,us,us
2017-09-06T00:10:55.750Z,10.2437,93.1611,83.98,5,mww,,43,1.461,0.95,us,us2000agg9,2017-09-21T03:04:46.040Z,"163km SSE of Port Blair, India",earthquake,8.3,4.5,0.089,12,reviewed,us,us
2017-09-06T13:45:09.510Z,-57.6805,-25.2999,35,5,mb,,69,7.138,0.57,us,us2000agv3,2017-09-23T11:41:00.040Z,"158km SE of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,10.5,2,0.1,32,reviewed,us,us
2017-09-07T17:36:15.000Z,-25.7436,-179.9484,479.54,5,mb,,73,3.921,0.88,us,us2000ahm8,2017-09-07T18:25:07.040Z,"South of the Fiji Islands",earthquake,10.8,6,0.054,109,reviewed,us,us
2017-09-08T05:11:19.550Z,2.4289,128.5159,235.24,5,mb,,80,2.007,0.74,us,us2000arqv,2017-09-23T13:33:29.040Z,"95km NE of Tobelo, Indonesia",earthquake,7.8,8.3,0.094,36,reviewed,us,us
2017-09-08T05:44:28.880Z,15.6084,-94.583,38.49,5,mb,,150,2.984,0.71,us,us2000ahw5,2017-09-27T06:55:33.636Z,"69km S of San Francisco del Mar, Mexico",earthquake,8.5,7.3,0.068,69,reviewed,us,us
2017-09-08T11:25:55.970Z,15.7988,-94.7875,32.83,5,mb,,144,3.202,1.02,us,us2000ai0u,2017-09-08T11:48:47.040Z,"49km SSE of San Mateo del Mar, Mexico",earthquake,7.8,7.2,0.03,348,reviewed,us,us
2017-09-08T14:40:12.700Z,15.406,-94.4062,49.05,5,mb,,139,4.979,0.91,us,us2000ai3i,2017-09-22T09:01:48.040Z,"90km SW of Paredon, Mexico",earthquake,9.7,7.9,0.044,163,reviewed,us,us
2017-09-08T16:19:19.080Z,15.3478,-94.1176,50.28,5,mb,,165,2.48,0.79,us,us2000ai5r,2017-09-09T19:08:18.040Z,"80km SSW of Paredon, Mexico",earthquake,7.6,7.9,0.033,300,reviewed,us,us
2017-09-08T18:24:14.760Z,15.6897,-94.9048,32.77,5,mb,,71,3.3,0.84,us,us2000ai8l,2017-09-16T20:20:52.716Z,"57km S of San Mateo del Mar, Mexico",earthquake,8.3,3.9,0.025,505,reviewed,us,us
2017-09-09T06:24:23.900Z,15.8761,-94.7471,56.22,5,mb,,155,3.175,0.75,us,us2000aing,2017-09-09T12:41:39.040Z,"40km SSW of San Francisco del Mar, Mexico",earthquake,9.1,11.3,0.068,70,reviewed,us,us
2017-09-10T09:47:10.570Z,42.5629,-111.4155,9.83,5,mww,,24,0.034,0.75,us,us2000aj9i,2017-09-24T22:19:03.696Z,"18km ESE of Soda Springs, Idaho",earthquake,1.5,5,0.047,44,reviewed,us,us
2017-09-11T14:55:58.900Z,15.3633,-94.3665,36.2,5,mww,,63,2.332,0.87,us,us2000ak40,2017-09-12T14:56:05.040Z,"91km SW of Paredon, Mexico",earthquake,4.3,4.8,0.083,14,reviewed,us,us
2017-09-11T16:20:15.980Z,39.2053,21.5796,10,5,mb,,62,0.616,0.99,us,us2000ak65,2017-09-11T20:23:12.871Z,"15km WSW of Neochorion, Greece",earthquake,3.3,1.8,0.04,198,reviewed,us,us
